id;kanji;hiragana;romaji;meaning;level;importinity;chapter
ir-a2-2-15-003;クールビズ;クールビズ;kuurubizu;“Cool Biz” (gerakan Cool Business di Jepang);-;1;bab-15
ir-a2-2-15-004;実施中;じっしちゅう;jisshichuu;sedang berlangsung;N1;1;bab-15
ir-a2-2-15-005;軽装;けいそう;keisou;pakaian ringan dan tipis;N2;1;bab-15
ir-a2-2-15-006;ノー～（ノーネクタイ）;ノー～（ノーネクタイ）;noo~(noonekutai);tanpa ～ (cth : tanpa dasi);-;1;bab-15
ir-a2-2-15-007;設定;せってい;settei;pengaturan,  setelan;N2;1;bab-15
ir-a2-2-15-008;ご理解とご協力のほど、よろしくお願いたします;ごりかいとごきょうりょくのほど、よろしくおねがいいたします;gorikaitogokyouryokunohodo,yoroshikuonegaiitashimasu;Kami mohon pengertian dan kerja sama Anda sekalian. (ungkapan bentuk sopan);N2;1;bab-15
ir-a2-2-15-009;節電;せつでん;setsuden;penghematan listrik;N1;1;bab-15
ir-a2-2-15-010;両面印刷;りょうめんいんさつ;ryoumen'insatsu;pencetakan dua sisi;N2;1;bab-15
ir-a2-2-15-011;マイバッグ;マイバッグ;maibaggu;my bag (tas belanja ramah lingkungan);-;1;bab-15
ir-a2-2-15-012;レジ袋;レジぶくろ;rejibukuro;tas belanja plastik sekali pakai;N2;1;bab-15
ir-a2-2-15-013;有料化;ゆうりょうか;yuuryouka;dikenakan biaya,  berbayar;N3;1;bab-15
ir-a2-2-15-014;持参;じさん;jisan;membawa;N3;1;bab-15
ir-a2-2-15-015;環境;かんきょう;kankyou;lingkungan;N1;1;bab-15
ir-a2-2-15-016;エコ;エコ;eko;ramah lingkungan;-;1;bab-15
ir-a2-2-15-017;節電する;せつでんする;setsudensuru;menghemat listrik;N1;1;bab-15
ir-a2-2-15-018;節水する;せっすいする;sessuisuru;menghemat air;N1;1;bab-15
ir-a2-2-15-020;節約する;せつやくする;setsuyakusuru;menghemat,  melakukan penghematan;N1;1;bab-15
ir-a2-2-15-021;リサイクルする;リサイクルする;risaikurusuru;mendaur ulang;-;1;bab-15
ir-a2-2-15-023;分別する;ぶんべつする;bunbetsusuru;memilah;N1;1;bab-15
ir-a2-2-15-024;減らす;へらす;herasu;mengurangi;N2;1;bab-15
ir-a2-2-15-025;設定温度;せっていおんど;setteiondo;pengaturan / setelan temperatur;N2;1;bab-15
ir-a2-2-15-026;下げる;さげる;sageru;menurunkan;N5;1;bab-15
ir-a2-2-15-027;もったいない;もったいない;mottainai;mubazir;-;1;bab-15
ir-a2-2-15-029;まとめる;まとめる;matomeru;dikumpulkan,  mengumpulkan;-;1;bab-15
ir-a2-2-15-030;出す（水を出す）;だす（みずをだす）;dasu(mizuwodasu);mengalirkan (air),  membuka (keran);N5;1;bab-15
ir-a2-2-15-031;洗剤;せんざい;senzai;detergen,  sabun pembersih;N1;1;bab-15
ir-a2-2-15-032;止める（水を止める）;とめる（みずをとめる）;tomeru(mizuwotomeru);mematikan (air),  menutup (keran);N4;1;bab-15
ir-a2-2-15-033;すすぐ;すすぐ;susugu;membilas;-;1;bab-15
ir-a2-2-15-034;ストロー;ストロー;sutoroo;sedotan;-;1;bab-15
ir-a2-2-15-035;マイ～（マイストロー）;マイ～（マイストロー）;mai~(maisutoroo);my ～,  ～ pribadi (cth : sedotan pribadi);-;1;bab-15
ir-a2-2-15-036;持ち歩く;もちあるく;mochiaruku;membawa;N4;1;bab-15
ir-a2-2-15-037;マイボトル;マイボトル;maibotoru;botol pribadi;-;1;bab-15
ir-a2-2-15-038;ペットボトル;ペットボトル;pettobotoru;botol plastik;-;1;bab-15
ir-a2-2-15-039;資源;しげん;shigen;dapat didaur ulang;N1;1;bab-15
ir-a2-2-15-040;分け方;わけかた;wakekata;cara memilah / memisahkan;N1;1;bab-15
ir-a2-2-15-041;出し方;だしかた;dashikata;cara membuang;N4;1;bab-15
ir-a2-2-15-042;集積所;しゅうせきじょ;shuusekijo;titik pengumpulan;N3;1;bab-15
ir-a2-2-15-043;収集日;しゅうしゅうび;shuushuubi;hari pengumpulan;N3;1;bab-15
ir-a2-2-15-045;～種類（4種類）;～しゅるい（よんしゅるい）;~shurui(yonshurui);～ jenis (cth : 4 jenis);N3;1;bab-15
ir-a2-2-15-046;分ける;わける;wakeru;memilah,  membagi;N1;1;bab-15
ir-a2-2-15-048;しばる;しばる;shibaru;mengikat;-;1;bab-15
ir-a2-2-15-053;キャップ;キャップ;kyappu;tutup botol plastik;-;1;bab-15
ir-a2-2-15-054;ラベル;ラベル;raberu;label;-;1;bab-15
ir-a2-2-15-055;つぶす;つぶす;tsubusu;menghancurkan;-;1;bab-15
ir-a2-2-15-056;紙パック;かみパック;kamipakku;kemasan minuman karton;N4;1;bab-15
ir-a2-2-15-057;切り開く;きりひらく;kirihiraku;memotong terbuka;N4;1;bab-15
ir-a2-2-15-058;食品トレイ;しょくひントレイ;shokuhintorei;nampan makanan;N4;1;bab-15
ir-a2-2-15-059;可燃ごみ;かねんごみ;kanengomi;sampah yang dapat dibakar;N1;1;bab-15
ir-a2-2-15-060;生ごみ;なまごみ;namagomi;sampah sisa makanan;N5;1;bab-15
ir-a2-2-15-061;水を切る;みずをきる;mizuwokiru;dikeringkan,  mengeringkan;N4;1;bab-15
ir-a2-2-15-062;布;ぬの;nuno;kain;N2;1;bab-15
ir-a2-2-15-063;しみこませる;しみこませる;shimikomaseru;dibiarkan terendam,  diserap;-;1;bab-15
ir-a2-2-15-064;固める;かだめる;kadameru;dipadatkan;N2;1;bab-15
ir-a2-2-15-065;プラスチック;プラスチック;purasuchikku;plastik;-;1;bab-15
ir-a2-2-15-066;再生（する）;さいせい（する）;saisei(suru);mendaur ulang;N2;1;bab-15
ir-a2-2-15-067;少量;しょうりょう;shouryou;jumlah kecil;N2;1;bab-15
ir-a2-2-15-068;植木;うえき;ueki;tanaman;N2;1;bab-15
ir-a2-2-15-071;使い古し;つかいふるし;tsukaifurushi;bekas;N4;1;bab-15
ir-a2-2-15-072;凝固剤;ぎょうこざい;gyoukozai;zat pemadat (sering digunakan untuk memadatkan minyak goreng bekas sebelum dibuang);N1;1;bab-15
ir-a2-2-15-073;ビニール;ビニール;biniiru;vinil;-;1;bab-15
ir-a2-2-15-074;～類（ビニール類）;～るい（ビニールるい）;~rui(biniirurui);berjenis ～ (cth : berjenis vinil);N3;1;bab-15
ir-a2-2-15-075;ラップ;ラップ;rappu;plastik pembungkus;-;1;bab-15
ir-a2-2-15-076;容器;ようき;youki;wadah;N1;1;bab-15
ir-a2-2-15-077;発泡スチロール;はっぽうスチロール;happousuchirooru;styrofoam / gabus sintetis;N1;1;bab-15
ir-a2-2-15-078;不燃ごみ;ふねんごみ;funengomi;sampah yang tidak dapat dibakar;N2;1;bab-15
ir-a2-2-15-079;割れる;われる;wareru;pecah;N3;1;bab-15
ir-a2-2-15-080;包む;つつむ;tsutsumu;membungkus;N2;1;bab-15
ir-a2-2-15-082;乾電池;かんでんち;kandenchi;baterai kering;N2;1;bab-15
ir-a2-2-15-083;刃物;はもの;hamono;pisau,  benda tajam;N1;1;bab-15
ir-a2-2-15-085;陶磁器;とうじき;toujiki;porselen,  keramik;N1;1;bab-15
ir-a2-2-15-086;電球;でんきゅう;denkyuu;bohlam;N3;1;bab-15
ir-a2-2-15-087;アルミ製品;アルミせいひん;arumiseihin;benda berbahan alumunium;N1;1;bab-15
ir-a2-2-15-088;金属;きんぞく;kinzoku;logam;N1;1;bab-15
ir-a2-2-15-089;家電製品;かでんせいひん;kadenseihin;peralatan elektronik rumah tangga;N1;1;bab-15
ir-a2-2-15-092;寝具;しんぐ;shingu;peralatan untuk tidur;N3;1;bab-15
ir-a2-2-15-093;牛乳パック;ぎゅうにゅうパック;gyuunyuupakku;karton kemasan susu;N2;1;bab-15
ir-a2-2-15-094;使い切る;つかいきる;tsukaikiru;menghabiskan,  habis digunakan;N4;1;bab-15
ir-a2-2-15-095;燃える（燃えるごみ）;もえる（もえるごみ）;moeru(moerugomi);dapat dibakar (cth : sampah yang dapat dibakar);N2;1;bab-15
ir-a2-2-15-096;取る;とる;toru;dilepas;N3;1;bab-15
ir-a2-2-15-097;出す（ごみを出す）;だす（ごみをだす）;dasu(gomiwodasu);membuang (cth : membuang sampah);N5;1;bab-15
ir-a2-2-15-098;粗大ごみ受付センター;そだいごみうけつけセンター;sodaigomiuketsukesentaa;pusat penerimaan sampah ukuran besar;N1;1;bab-15
ir-a2-2-15-100;シール;シール;shiiru;stiker;-;1;bab-15
ir-a2-2-15-101;貼る;はる;haru;menempel;N1;1;bab-15
ir-a2-2-16-001;確認する;かくにんする;kakuninsuru;mengecek;N3;1;bab-16
ir-a2-2-16-003;上陸する;じょうりくする;jourikusuru;mencapai daratan;N2;1;bab-16
ir-a2-2-16-004;非常に;ひじょうに;hijouni;sangat;N3;1;bab-16
ir-a2-2-16-005;激しい;はげしい;hageshii;kuat;N1;1;bab-16
ir-a2-2-16-008;やめる;やめる;yameru;menghentikan,  berhenti;-;1;bab-16
ir-a2-2-16-009;安全（な）;あんぜん（な）;anzen(na);aman;N3;1;bab-16
ir-a2-2-16-010;～から～にかけて;～から～にかけて;~kara~nikakete;dari ~ sampai ~;-;1;bab-16
ir-a2-2-16-011;関東（地方）;かんとう（ちほう）;kantou(chihou);wilayah Kanto;N3;1;bab-16
ir-a2-2-16-012;見込み;みこみ;mikomi;diperkirakan,  perkiraan;N3;1;bab-16
ir-a2-2-16-013;伊豆諸島;いずしょとう;izushotou;Kepulauan Izu;N1;1;bab-16
ir-a2-2-16-014;東海;とうかい;toukai;wilayah Tokai;N4;1;bab-16
ir-a2-2-16-015;局地的に;きょくちてきに;kyokuchitekini;di daerah tertentu;N1;1;bab-16
ir-a2-2-16-017;指示;しじ;shiji;instruksi;N3;1;bab-16
ir-a2-2-16-018;従う（指示に従う）;したがう（しじにしたがう）;shitagau(shijinishitagau);mematuhi (cth : mematuhi instruksi);N1;1;bab-16
ir-a2-2-16-019;年寄り / お年寄り;としより / おとしより;toshiyori / otoshiyori;lansia;N3;1;bab-16
ir-a2-2-16-020;優先;ゆうせん;yuusen;diutamakan,  diprioritaskan;N3;1;bab-16
ir-a2-2-16-021;揺れ;ゆれ;yure;getaran,  goncangan;N1;1;bab-16
ir-a2-2-16-022;警戒する;けいかいする;keikaisuru;mewaspadai;N1;1;bab-16
ir-a2-2-16-023;守る（身を守る）;まもる（みをもる）;mamoru(miwomoru);melindungi (cth : melindungi diri);N1;1;bab-16
ir-a2-2-16-025;災害;さいがい;saigai;bencana;N1;1;bab-16
ir-a2-2-16-029;火災;かさい;kasai;kebakaran;N1;1;bab-16
ir-a2-2-16-030;大雪;おおゆき;ooyuki;salju lebat;N3;1;bab-16
ir-a2-2-16-032;起こる（地震が起こる）;おこる（じしんがおこる）;okoru(jishingaokoru);terjadi (cth : terjadi gempa bumi);N2;1;bab-16
ir-a2-2-16-033;揺れる;ゆれる;yureru;bergetar,  bergoncang;N1;1;bab-16
ir-a2-2-16-034;火事になる;かじになる;kajininaru;berubah menjadi kebakaran;N4;1;bab-16
ir-a2-2-16-035;火が出る;ひがでる;higaderu;terbakar;N5;1;bab-16
ir-a2-2-16-036;積もる（雪が積もる）;つもる（ゆきがつもる）;tsumoru(yukigatsumoru);menumpuk (cth : salju menumpuk);N3;1;bab-16
ir-a2-2-16-038;緊急速報;きんきゅうそくほう;kinkyuusokuhou;laporan darurat;N1;1;bab-16
ir-a2-2-16-039;避難する;ひなんする;hinansuru;mengungsi,  evakuasi;N1;1;bab-16
ir-a2-2-16-040;倒れる;たおれる;taoreru;jatuh;N3;1;bab-16
ir-a2-2-16-041;離れる;はなれる;hanareru;menjauh;N1;1;bab-16
ir-a2-2-16-042;近づく;ちかづく;chikazuku;mendekati;N4;1;bab-16
ir-a2-2-16-043;隠れる;かくれる;kakureru;berlindung,  bersembunyi;N1;1;bab-16
ir-a2-2-16-044;あわてる;あわてる;awateru;panik;-;1;bab-16
ir-a2-2-16-045;落ち着く;おちつく;ochitsuku;tenang;N3;1;bab-16
ir-a2-2-16-046;行動する;こうどうする;koudousuru;bertindak;N4;1;bab-16
ir-a2-2-16-047;出る（外に出る）;でる（そとに出る）;deru(sotonideru);keluar,  pergi ke luar;N5;1;bab-16
ir-a2-2-16-048;最新;さいしん;saishin;terbaru;N3;1;bab-16
ir-a2-2-16-049;震源;しんげん;shingen;pusat gempa;N1;1;bab-16
ir-a2-2-16-050;海底;かいてい;kaitei;dasar laut;N2;1;bab-16
ir-a2-2-16-051;～のおそれがある;～のおそれがある;~noosoregaaru;dikhawatirkan adanya ~;-;1;bab-16
ir-a2-2-16-052;緊急地震速報;きんきゅうじしんそくほう;kinkyuujishinsokuhou;peringatan dini gempa bumi;N1;1;bab-16
ir-a2-2-16-053;滋賀;しが;shiga;Shiga;N1;1;bab-16
ir-a2-2-16-054;兵庫;ひょうご;hyougo;Hyogo;N2;1;bab-16
ir-a2-2-16-055;福井;ふくい;fukui;Fukui;N1;1;bab-16
ir-a2-2-16-056;三重;みえ;mie;Mie;N4;1;bab-16
ir-a2-2-16-057;和歌山;わかやま;wakayama;Wakayama;N3;1;bab-16
ir-a2-2-16-058;香川;かがわ;kagawa;Kagawa;N2;1;bab-16
ir-a2-2-16-060;感じる;かんじる;kanjiru;merasakan;N3;1;bab-16
ir-a2-2-16-061;防災訓練;ぼうさいくんれん;bousaikunren;latihan mitigasi bencana;N1;1;bab-16
ir-a2-2-16-062;避難訓練;ひなんくんれん;hinankunren;latihan evakuasi;N1;1;bab-16
ir-a2-2-16-063;防災頭巾;ぼうさいずきん;bousaizukin;tudung pelindung kepala saat bencana;N1;1;bab-16
ir-a2-2-16-064;ヘルメット;ヘルメット;herumetto;helm;-;1;bab-16
ir-a2-2-16-065;かぶる（ヘルメットをかぶる）;かぶる（ヘルメットをかぶる）;kaburu(herumettowokaburu);memakai (untuk bagian kepala) (cth : memakai helm);-;1;bab-16
ir-a2-2-16-069;消す（火を消す）;けす（ひをけす）;kesu(hiwokesu);memadamkan,  mematikan (cth : memadamkan api);N3;1;bab-16
ir-a2-2-16-070;消火する;しょうかする;shoukasuru;memadamkan api;N3;1;bab-16
ir-a2-2-16-073;集まる;あつまる;atsumaru;berkumpul;N4;1;bab-16
ir-a2-2-16-074;並ぶ;ならぶ;narabu;berbaris;N2;1;bab-16
ir-a2-2-16-075;点呼する;てんこする;tenkosuru;mengabsen;N3;1;bab-16
ir-a2-2-16-076;報告する;ほうこくする;houkokusuru;melaporkan;N3;1;bab-16
ir-a2-2-16-077;知らせる;しらせる;shiraseru;menginformasikan;N4;1;bab-16
ir-a2-2-16-078;姿勢;しせい;shisei;postur / posisi tubuh;N1;1;bab-16
ir-a2-2-16-079;低くする;ひくくする;hikukusuru;merendahkan;N2;1;bab-16
ir-a2-2-16-080;しゃがむ;しゃがむ;shagamu;berjongkok;-;1;bab-16
ir-a2-2-16-082;口に当てる;くちにあてる;kuchiniateru;menutupi bagian mulut;N3;1;bab-16
ir-a2-2-16-083;火災報知器;かさいほうちき;kasaihouchiki;alarm kebakaran;N1;1;bab-16
ir-a2-2-16-084;鳴る;なる;naru;berbunyi,  berdering;N3;1;bab-16
ir-a2-2-16-085;震度;しんど;shindo;intensitas seismik gempa;N2;1;bab-16
ir-a2-2-16-086;おさまる（揺れがおさまる）;おさまる（ゆれがおさまる）;osamaru(yuregaosamaru);reda,  berhenti (cth : getaran berhenti);N1;1;bab-16
ir-a2-2-16-087;避難;ひなん;hinan;evakuasi;N1;1;bab-16
ir-a2-2-16-088;開始する;かいしする;kaishisuru;mulai;N4;1;bab-16
ir-a2-2-16-089;中庭;なかにわ;nakaniwa;taman gedung;N3;1;bab-16
ir-a2-2-16-090;～ごと（チームごと）;～ごと（チームごと）;~goto(chiimugoto);tiap ~ (cth : tiap tim);-;1;bab-16
ir-a2-2-16-091;初期消火;しょきしょうか;shokishouka;memadamkam api pada tahap awal;N3;1;bab-16
ir-a2-2-16-092;消火器;しょうかき;shoukaki;alat pemadam api;N1;1;bab-16
ir-a2-2-16-093;逃げ遅れる;にげおくれる;nigeokureru;terlambat evakuasi;N3;1;bab-16
ir-a2-2-16-094;一つ一つ;ひとつひとつ;hitotsuhitotsu;satu per satu;N5;1;bab-16
ir-a2-2-16-095;見て回る;みてまわる;mitemawaru;berkeliling memeriksa;N3;1;bab-16
ir-a2-2-16-096;煙体験;けむりたいけん;kemuritaiken;simulasi kondisi berasap;N3;1;bab-16
ir-a2-2-16-098;充満する;じゅうまんする;juumansuru;terisi;N1;1;bab-16
ir-a2-2-16-099;逃げる;にげる;nigeru;melarikan diri;N3;1;bab-16
ir-a2-2-16-100;進む;すすむ;susumu;maju;N3;1;bab-16
ir-a2-2-16-101;注意点;ちゅういてん;chuuiten;hal yang perlu diperhatikan;N3;1;bab-16
ir-a2-2-16-102;吸う（煙を吸う）;すう（けむりをすう）;suu(kemuriwosuu);mengisap (cth : mengisap asap);N3;1;bab-16
ir-a2-2-16-104;声をかけ合う;こえをかけあう;koewokakeau;saling berbicara satu sama lain,  saling memanggil satu sama lain;N3;1;bab-16
ir-a2-2-16-106;安全ピン;あんぜんピン;anzenpin;pin pengaman;N3;1;bab-16
ir-a2-2-16-108;ホース;ホース;hoosu;selang;-;1;bab-16
ir-a2-2-16-109;抜く;ぬく;nuku;menarik,  melepas;N3;1;bab-16
ir-a2-2-16-110;先;さき;saki;ujung;N5;1;bab-16
ir-a2-2-16-111;向ける;むける;mukeru;menghadap,  mengarahkan;N3;1;bab-16
ir-a2-2-16-112;途中;とちゅう;tochuu;tengah;N3;1;bab-16
ir-a2-2-16-113;握る;にぎる;nigiru;menggenggam;N1;1;bab-16
ir-a2-2-16-114;噴射する;ふんしゃする;funshasuru;menyemprotkan;N1;1;bab-16
ir-a2-2-16-115;左右;さゆう;sayuu;kiri dan kanan;N5;1;bab-16
ir-a2-2-16-116;狙う;ねらう;nerau;membidik,  mengarahkan;N1;1;bab-16
ir-a2-2-16-117;消える;きえる;kieru;padam;N3;1;bab-16
ir-a2-2-16-119;～秒（20秒）;～びょう（にじゅうびょう）;~byou(nijuubyou);~ detik (cth : 20 detik);N2;1;bab-16
ir-a2-2-16-120;感じる;かんじる;kanjiru;merasa,  merasakan;N3;1;bab-16
ir-a2-2-16-121;落ちる;おちる;ochiru;jatuh,  roboh;N3;1;bab-16
ir-a2-2-16-122;ゆがむ;ゆがむ;yugamu;miring (gedung,  bangunan),  melengkung;-;1;bab-16
ir-a2-2-16-123;無理をする;むりをする;muriwosuru;memaksakan diri;N1;1;bab-16
ir-a2-2-16-124;ガスコンロ;ガスコンロ;gasukonro;kompor gas;-;1;bab-16
ir-a2-2-16-125;～必要がある / ない;～ひつようがある / ない;~hitsuyougaaru / nai;perlu / tidak perlu untuk ~;N3;1;bab-16
ir-a2-2-16-126;天井;てんじょう;tenjou;atap,  langit-langit,  plafon;N1;1;bab-16
ir-a2-2-16-127;届く;とどく;todoku;sampai,  mencapai;N2;1;bab-16
ir-a2-2-16-129;町中;まちなか;machinaka;di jalan,  di kota;N4;1;bab-16
ir-a2-2-16-130;屋外;おくがい;okugai;di luar ruangan;N4;1;bab-16
ir-a2-2-16-132;影響;えいきょう;eikyou;dampak;N1;1;bab-16
ir-a2-2-16-133;断水する;だんすいする;dansuisuru;pemadaman air;N3;1;bab-16
ir-a2-2-16-134;止まる（水が止まる）;とまる（みずがとまる）;tomaru(mizugatomaru);berhenti (cth : air berhenti / air tidak keluar);N4;1;bab-16
ir-a2-2-16-135;停電する;ていでんする;teidensuru;pemadaman listrik;N2;1;bab-16
ir-a2-2-16-138;通行止め;つうこうどめ;tsuukoudome;jalan tertutup;N4;1;bab-16
ir-a2-2-16-139;避難所;ひなんじょ;hinanjo;tempat evakuasi;N1;1;bab-16
ir-a2-2-16-140;給水車;きゅうすいしゃ;kyuusuisha;truk tangki air;N3;1;bab-16
ir-a2-2-16-141;炊き出し;たきだし;takidashi;distribusi makanan darurat,  dapur umum;N1;1;bab-16
ir-a2-2-16-142;必要（な）;ひつよう（な）;hitsuyou(na);diperlukan;N3;1;bab-16
ir-a2-2-16-144;非常食;ひじょうしょく;hijoushoku;makanan darurat;N3;1;bab-16
ir-a2-2-16-146;ろうそく;ろうそく;rousoku;lilin;-;1;bab-16
ir-a2-2-16-148;毛布;もうふ;moufu;selimut;N2;1;bab-16
ir-a2-2-16-149;寝袋;ねぶくろ;nebukuro;kantong tidur;N2;1;bab-16
ir-a2-2-16-150;ポリタンク;ポリタンク;poritanku;tangki / wadah plastik;-;1;bab-16
ir-a2-2-16-151;充電（する）;じゅうでん（する）;juuden(suru);mengecas,  mengisi daya;N1;1;bab-16
ir-a2-2-16-153;総合福祉センター;そうごうふくしセンター;sougoufukushisentaa;pusat kesejahteraan sosial;N1;1;bab-16
ir-a2-2-16-154;ショップ;ショップ;shoppu;toko;-;1;bab-16
ir-a2-2-16-155;今回;こんかい;konkai;kali ini;N3;1;bab-16
ir-a2-2-16-156;レベル;レベル;reberu;level,  tingkat;-;1;bab-16
ir-a2-2-16-157;一人暮らし;ひとりぐらし;hitorigurashi;hidup,  tinggal sendiri;N3;1;bab-16
ir-a2-2-16-158;戻る;もどる;modoru;kembali;N3;1;bab-16
ir-a2-2-16-159;早め;はやめ;hayame;lebih awal;N4;1;bab-16
ir-a2-2-16-160;続く;つづく;tsuzuku;berlanjut;N3;1;bab-16
ir-a2-2-16-161;容器;ようき;youki;wadah;N1;1;bab-16
ir-a2-2-16-162;仮設;かせつ;kasetsu;sementara;N1;1;bab-16
ir-a2-2-16-164;持ち出す;もちだす;mochidasu;membawa keluar;N4;1;bab-16
ir-a2-2-16-165;賞味期限;しょうみきげん;shoumikigen;masa kedaluwarsa untuk dikonsumsi;N2;1;bab-16
ir-a2-2-16-166;使用期限;しようきげん;shiyoukigen;masa kedaluwarsa untuk dipakai;N3;1;bab-16
ir-a2-2-16-167;切れる（賞味期限が切れる）;きれる（しょうみきげんがきれる）;kireru(shoumikigengakireru);habis,  sudah lewat (cth : sudah lewat masa kedaluwarsa untuk dikonsumsi);N2;1;bab-16
ir-a2-2-16-168;切れる（電池が切れる）;きれる（でんちがきれる）;kireru(denchigakireru);habis (cth : baterainya habis);N2;1;bab-16
ir-a2-2-16-170;電灯;でんとう;dentou;lampu listrik;N2;1;bab-16
ir-a2-2-16-171;携帯ラジオ;けいたいうらじお;keitaiurajio;radio portabel;N1;1;bab-16
ir-a2-2-16-172;非常持ち出し品;ひじょうもちだしひん;hijoumochidashihin;barang yang harus dibawa dalam keadaan darurat;N3;1;bab-16
ir-a2-2-16-173;生活（する）;せいかつ（する）;seikatsu(suru);hidup;N3;1;bab-16
ir-a2-2-16-175;生理用品;せいりようひん;seiriyouhin;produk kebersihan untuk menstruasi;N4;1;bab-16
ir-a2-2-16-176;ウエットティッシュ;ウエットティッシュ;uettoteisshu;tisu basah;-;1;bab-16
